ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh,energy_type,TotalTherms,AverageTherms
92109,4,2021,R,N,22615,5692422.0,252.0,electricity,0.0,0.0
92110,4,2021,R,N,10913,4024219.0,369.0,electricity,0.0,0.0
92111,4,2021,R,Y,15456,4103832.0,266.0,electricity,0.0,0.0
92113,4,2021,R,N,12162,3179872.0,261.0,electricity,0.0,0.0
92114,4,2021,R,N,16913,4756752.0,281.0,electricity,0.0,0.0
92115,4,2021,R,Y,19775,4608782.0,233.0,electricity,0.0,0.0
92116,4,2021,R,N,16108,3328134.0,207.0,electricity,0.0,0.0
92117,4,2021,R,N,19455,4907116.0,252.0,electricity,0.0,0.0
92118,4,2021,R,Y,7651,3746413.0,490.0,electricity,0.0,0.0
92119,4,2021,R,N,9485,2281291.0,241.0,electricity,0.0,0.0
92120,4,2021,R,N,11914,3008614.0,253.0,electricity,0.0,0.0
92121,4,2021,R,Y,1696,493179.0,291.0,electricity,0.0,0.0
92122,4,2021,R,N,18782,5076753.0,270.0,electricity,0.0,0.0
92123,4,2021,R,Y,10607,3644820.0,344.0,electricity,0.0,0.0
92124,4,2021,R,N,8641,2266458.0,262.0,electricity,0.0,0.0
92126,4,2021,R,Y,23450,6622447.0,282.0,electricity,0.0,0.0
92127,4,2021,R,N,16205,4839499.0,299.0,electricity,0.0,0.0
92128,4,2021,R,Y,19834,5120084.0,258.0,electricity,0.0,0.0
92129,4,2021,R,N,17241,4025991.0,234.0,electricity,0.0,0.0
92130,4,2021,R,N,21579,6035576.0,280.0,electricity,0.0,0.0
92131,4,2021,R,Y,12176,2742843.0,225.0,electricity,0.0,0.0
92139,4,2021,R,N,9685,2899419.0,299.0,electricity,0.0,0.0
92154,4,2021,R,Y,20007,5820846.0,291.0,electricity,0.0,0.0
92173,4,2021,R,N,6572,1489239.0,227.0,electricity,0.0,0.0
92624,4,2021,R,N,2781,1107627.0,398.0,electricity,0.0,0.0
92629,4,2021,R,N,12408,4556183.0,367.0,electricity,0.0,0.0
92651,4,2021,R,Y,1590,817558.0,514.0,electricity,0.0,0.0
92653,4,2021,R,N,5596,2228449.0,398.0,electricity,0.0,0.0
92656,4,2021,R,N,2224,651767.0,293.0,electricity,0.0,0.0
92672,4,2021,R,Y,14882,5097604.0,343.0,electricity,0.0,0.0
92673,4,2021,R,N,9835,3458643.0,352.0,electricity,0.0,0.0
92675,4,2021,R,Y,11001,4851390.0,441.0,electricity,0.0,0.0
92677,4,2021,R,Y,21804,7857361.0,360.0,electricity,0.0,0.0
92679,4,2021,R,N,3095,1329507.0,430.0,electricity,0.0,0.0
92688,4,2021,R,N,1892,506368.0,268.0,electricity,0.0,0.0
92691,4,2021,R,Y,3727,1190486.0,319.0,electricity,0.0,0.0
92692,4,2021,R,N,6107,1975534.0,323.0,electricity,0.0,0.0
92694,4,2021,R,N,11521,3897596.0,338.0,electricity,0.0,0.0
91901,5,2021,R,Y,8019,2339158.0,292.0,electricity,0.0,0.0
91902,5,2021,R,N,5896,1730733.0,294.0,electricity,0.0,0.0
91905,5,2021,R,Y,283,107729.0,381.0,electricity,0.0,0.0
91906,5,2021,R,Y,1967,837220.0,426.0,electricity,0.0,0.0
91910,5,2021,R,Y,24554,6641807.0,270.0,electricity,0.0,0.0
91911,5,2021,R,Y,22825,6840727.0,300.0,electricity,0.0,0.0
91913,5,2021,R,N,16503,4405101.0,267.0,electricity,0.0,0.0
91914,5,2021,R,N,4949,1080029.0,218.0,electricity,0.0,0.0
91915,5,2021,R,Y,10100,2782727.0,276.0,electricity,0.0,0.0
91917,5,2021,R,N,215,138385.0,644.0,electricity,0.0,0.0
91932,5,2021,R,N,9459,2473960.0,262.0,electricity,0.0,0.0
91935,5,2021,R,N,2835,809146.0,285.0,electricity,0.0,0.0
91941,5,2021,R,N,12184,3260274.0,268.0,electricity,0.0,0.0
91942,5,2021,R,N,16745,4549833.0,272.0,electricity,0.0,0.0
91945,5,2021,R,N,8785,2360448.0,269.0,electricity,0.0,0.0
91950,5,2021,R,Y,15297,4642651.0,304.0,electricity,0.0,0.0
91977,5,2021,R,N,18129,5081081.0,280.0,electricity,0.0,0.0
91978,5,2021,R,N,2832,1135338.0,401.0,electricity,0.0,0.0
92003,5,2021,R,N,1811,618840.0,342.0,electricity,0.0,0.0
92004,5,2021,R,Y,2177,791885.0,364.0,electricity,0.0,0.0
92007,5,2021,R,N,4364,1343866.0,308.0,electricity,0.0,0.0
92008,5,2021,R,N,10286,1640398.0,159.0,electricity,0.0,0.0
92009,5,2021,R,N,12179,2870585.0,236.0,electricity,0.0,0.0
92010,5,2021,R,N,5507,1157720.0,210.0,electricity,0.0,0.0
92011,5,2021,R,N,7733,1875495.0,243.0,electricity,0.0,0.0
92014,5,2021,R,N,4015,1432538.0,357.0,electricity,0.0,0.0
92019,5,2021,R,N,14197,3907665.0,275.0,electricity,0.0,0.0
92020,5,2021,R,N,19921,5732395.0,288.0,electricity,0.0,0.0
92021,5,2021,R,N,20559,6833626.0,332.0,electricity,0.0,0.0
92024,5,2021,R,Y,18921,6154513.0,325.0,electricity,0.0,0.0
92025,5,2021,R,Y,15132,4059410.0,268.0,electricity,0.0,0.0
92026,5,2021,R,N,17447,4664713.0,267.0,electricity,0.0,0.0
92027,5,2021,R,Y,15646,4237613.0,271.0,electricity,0.0,0.0
92028,5,2021,R,Y,16496,4654623.0,282.0,electricity,0.0,0.0
92029,5,2021,R,N,6991,1949107.0,279.0,electricity,0.0,0.0
92036,5,2021,R,Y,2295,939630.0,409.0,electricity,0.0,0.0
92037,5,2021,R,Y,18380,7674936.0,418.0,electricity,0.0,0.0
92040,5,2021,R,N,13668,4525781.0,331.0,electricity,0.0,0.0
92054,5,2021,R,Y,15451,4806750.0,311.0,electricity,0.0,0.0
92056,5,2021,R,N,19647,5477198.0,279.0,electricity,0.0,0.0
92057,5,2021,R,N,19081,5119555.0,268.0,electricity,0.0,0.0
92058,5,2021,R,Y,6898,2556035.0,371.0,electricity,0.0,0.0
92059,5,2021,R,N,534,258209.0,484.0,electricity,0.0,0.0
92061,5,2021,R,N,993,455213.0,458.0,electricity,0.0,0.0
92064,5,2021,R,Y,15143,3344453.0,221.0,electricity,0.0,0.0
92065,5,2021,R,Y,12001,3109749.0,259.0,electricity,0.0,0.0
92067,5,2021,R,N,3784,3821656.0,1010.0,electricity,0.0,0.0
92069,5,2021,R,Y,14486,3765598.0,260.0,electricity,0.0,0.0
92071,5,2021,R,Y,19148,5849022.0,305.0,electricity,0.0,0.0
92075,5,2021,R,N,5753,1508465.0,262.0,electricity,0.0,0.0
92078,5,2021,R,N,16813,5108159.0,304.0,electricity,0.0,0.0
92081,5,2021,R,Y,11029,3039708.0,276.0,electricity,0.0,0.0
92082,5,2021,R,Y,6205,1986427.0,320.0,electricity,0.0,0.0
92083,5,2021,R,N,11228,3371569.0,300.0,electricity,0.0,0.0
92084,5,2021,R,Y,14966,4344818.0,290.0,electricity,0.0,0.0
92086,5,2021,R,Y,440,402039.0,914.0,electricity,0.0,0.0
92091,5,2021,R,N,944,604184.0,640.0,electricity,0.0,0.0
92101,5,2021,R,Y,24371,7565311.0,310.0,electricity,0.0,0.0
92102,5,2021,R,N,13303,3460215.0,260.0,electricity,0.0,0.0
92103,5,2021,R,Y,17454,4311500.0,247.0,electricity,0.0,0.0
92104,5,2021,R,N,21890,4556497.0,208.0,electricity,0.0,0.0
92105,5,2021,R,N,20517,5278591.0,257.0,electricity,0.0,0.0
92106,5,2021,R,Y,7373,2369944.0,321.0,electricity,0.0,0.0
92107,5,2021,R,N,13269,3435012.0,259.0,electricity,0.0,0.0
92108,5,2021,R,N,13321,4398200.0,330.0,electricity,0.0,0.0
92109,5,2021,R,N,23178,5967197.0,257.0,electricity,0.0,0.0
92110,5,2021,R,N,11151,4213035.0,378.0,electricity,0.0,0.0
92111,5,2021,R,Y,15698,4185898.0,267.0,electricity,0.0,0.0
92113,5,2021,R,N,12317,3285230.0,267.0,electricity,0.0,0.0
92114,5,2021,R,N,17078,4776791.0,280.0,electricity,0.0,0.0
92115,5,2021,R,Y,20141,4579089.0,227.0,electricity,0.0,0.0
92116,5,2021,R,N,16496,3393762.0,206.0,electricity,0.0,0.0
92117,5,2021,R,N,19786,5016675.0,254.0,electricity,0.0,0.0
92118,5,2021,R,Y,7765,3534176.0,455.0,electricity,0.0,0.0
92119,5,2021,R,N,9587,2256436.0,235.0,electricity,0.0,0.0
92120,5,2021,R,N,12145,3071598.0,253.0,electricity,0.0,0.0
92121,5,2021,R,Y,1741,502186.0,288.0,electricity,0.0,0.0
92122,5,2021,R,N,19447,5273080.0,271.0,electricity,0.0,0.0
92123,5,2021,R,Y,10924,3860246.0,353.0,electricity,0.0,0.0
92124,5,2021,R,N,8840,2356537.0,267.0,electricity,0.0,0.0
92126,5,2021,R,Y,23957,6825103.0,285.0,electricity,0.0,0.0
92127,5,2021,R,N,16471,4946793.0,300.0,electricity,0.0,0.0
92128,5,2021,R,Y,20173,5270890.0,261.0,electricity,0.0,0.0
92129,5,2021,R,N,17481,4101223.0,235.0,electricity,0.0,0.0
92130,5,2021,R,N,21975,6414054.0,292.0,electricity,0.0,0.0
92131,5,2021,R,Y,12318,2708320.0,220.0,electricity,0.0,0.0
92139,5,2021,R,N,9804,3007462.0,307.0,electricity,0.0,0.0
92154,5,2021,R,Y,20306,6050398.0,298.0,electricity,0.0,0.0
92173,5,2021,R,N,6643,1567081.0,236.0,electricity,0.0,0.0
92624,5,2021,R,N,2816,1148601.0,408.0,electricity,0.0,0.0
92629,5,2021,R,N,12631,4740623.0,375.0,electricity,0.0,0.0
92651,5,2021,R,Y,1609,849478.0,528.0,electricity,0.0,0.0
92653,5,2021,R,N,5653,2312442.0,409.0,electricity,0.0,0.0
92656,5,2021,R,N,2271,688383.0,303.0,electricity,0.0,0.0
92672,5,2021,R,Y,15096,5291297.0,351.0,electricity,0.0,0.0
92673,5,2021,R,N,9969,3595539.0,361.0,electricity,0.0,0.0
92675,5,2021,R,Y,11131,5052656.0,454.0,electricity,0.0,0.0
92677,5,2021,R,Y,22167,8208429.0,370.0,electricity,0.0,0.0
92679,5,2021,R,N,3147,1365665.0,434.0,electricity,0.0,0.0
92688,5,2021,R,N,1928,531382.0,276.0,electricity,0.0,0.0
92691,5,2021,R,Y,3786,1239037.0,327.0,electricity,0.0,0.0
92692,5,2021,R,N,6186,2018578.0,326.0,electricity,0.0,0.0
92694,5,2021,R,N,11703,4117361.0,352.0,electricity,0.0,0.0
91901,6,2021,R,Y,8162,4382997.0,537.0,electricity,0.0,0.0
91902,6,2021,R,N,6002,2020175.0,337.0,electricity,0.0,0.0
91905,6,2021,R,Y,286,176582.0,617.0,electricity,0.0,0.0
91906,6,2021,R,Y,1995,1353156.0,678.0,electricity,0.0,0.0
91910,6,2021,R,Y,24981,7539076.0,302.0,electricity,0.0,0.0
91911,6,2021,R,Y,23161,7559379.0,326.0,electricity,0.0,0.0
91913,6,2021,R,N,16867,5728946.0,340.0,electricity,0.0,0.0
91914,6,2021,R,N,5026,1490901.0,297.0,electricity,0.0,0.0
91915,6,2021,R,Y,10333,3679607.0,356.0,electricity,0.0,0.0
91917,6,2021,R,N,216,162562.0,753.0,electricity,0.0,0.0
91932,6,2021,R,N,9705,2739122.0,282.0,electricity,0.0,0.0
91935,6,2021,R,N,2864,1290123.0,450.0,electricity,0.0,0.0
91941,6,2021,R,N,12395,4334877.0,350.0,electricity,0.0,0.0
91942,6,2021,R,N,17109,5787313.0,338.0,electricity,0.0,0.0
91945,6,2021,R,N,8958,2898789.0,324.0,electricity,0.0,0.0
91950,6,2021,R,Y,15543,5220910.0,336.0,electricity,0.0,0.0
91977,6,2021,R,N,18406,6595091.0,358.0,electricity,0.0,0.0
91978,6,2021,R,N,2882,1448372.0,503.0,electricity,0.0,0.0
92003,6,2021,R,N,1842,715473.0,388.0,electricity,0.0,0.0
92004,6,2021,R,Y,2219,1747668.0,788.0,electricity,0.0,0.0
92007,6,2021,R,N,4444,1482543.0,334.0,electricity,0.0,0.0
92008,6,2021,R,N,12049,4018377.0,334.0,electricity,0.0,0.0
92009,6,2021,R,N,16457,5358157.0,326.0,electricity,0.0,0.0
92010,6,2021,R,N,6805,2481117.0,365.0,electricity,0.0,0.0
92011,6,2021,R,N,9413,3638769.0,387.0,electricity,0.0,0.0
92014,6,2021,R,N,5973,2560205.0,429.0,electricity,0.0,0.0
92019,6,2021,R,N,14419,6381064.0,443.0,electricity,0.0,0.0
92020,6,2021,R,N,20282,7975296.0,393.0,electricity,0.0,0.0
92021,6,2021,R,N,20937,10712386.0,512.0,electricity,0.0,0.0
92024,6,2021,R,Y,19221,6701728.0,349.0,electricity,0.0,0.0
92025,6,2021,R,Y,15405,5898541.0,383.0,electricity,0.0,0.0
92026,6,2021,R,N,17764,6580391.0,370.0,electricity,0.0,0.0
92027,6,2021,R,Y,15948,6817484.0,427.0,electricity,0.0,0.0
92028,6,2021,R,Y,16746,6146424.0,367.0,electricity,0.0,0.0
92029,6,2021,R,N,7126,2853615.0,400.0,electricity,0.0,0.0
92036,6,2021,R,Y,2338,1347122.0,576.0,electricity,0.0,0.0
92037,6,2021,R,Y,18816,8380088.0,445.0,electricity,0.0,0.0
92040,6,2021,R,N,13900,7409660.0,533.0,electricity,0.0,0.0
92054,6,2021,R,Y,15720,5257018.0,334.0,electricity,0.0,0.0
92056,6,2021,R,N,20053,6165018.0,307.0,electricity,0.0,0.0
92057,6,2021,R,Y,19444,5916724.0,304.0,electricity,0.0,0.0
92058,6,2021,R,Y,7054,3104106.0,440.0,electricity,0.0,0.0
92059,6,2021,R,N,537,366375.0,682.0,electricity,0.0,0.0
92061,6,2021,R,N,999,687715.0,688.0,electricity,0.0,0.0
92064,6,2021,R,Y,15400,5421395.0,352.0,electricity,0.0,0.0
92065,6,2021,R,Y,12164,6384739.0,525.0,electricity,0.0,0.0
92067,6,2021,R,N,3847,4263188.0,1108.0,electricity,0.0,0.0
92069,6,2021,R,Y,14754,4966249.0,337.0,electricity,0.0,0.0
92071,6,2021,R,Y,19537,8463311.0,433.0,electricity,0.0,0.0
92075,6,2021,R,N,5847,2244955.0,384.0,electricity,0.0,0.0
92078,6,2021,R,N,17162,6263476.0,365.0,electricity,0.0,0.0
92081,6,2021,R,Y,11269,3548044.0,315.0,electricity,0.0,0.0
92082,6,2021,R,Y,6273,3284583.0,524.0,electricity,0.0,0.0
92083,6,2021,R,N,11446,3933750.0,344.0,electricity,0.0,0.0
92084,6,2021,R,Y,15220,5064198.0,333.0,electricity,0.0,0.0
92086,6,2021,R,Y,450,784968.0,1744.0,electricity,0.0,0.0
92091,6,2021,R,N,966,671451.0,695.0,electricity,0.0,0.0
92101,6,2021,R,Y,25601,8994214.0,351.0,electricity,0.0,0.0
92102,6,2021,R,N,13616,4022617.0,295.0,electricity,0.0,0.0
92103,6,2021,R,Y,18014,4771249.0,265.0,electricity,0.0,0.0
92104,6,2021,R,N,22527,5216044.0,232.0,electricity,0.0,0.0
92105,6,2021,R,N,20843,6019871.0,289.0,electricity,0.0,0.0
92106,6,2021,R,Y,7505,2614143.0,348.0,electricity,0.0,0.0
92107,6,2021,R,N,13563,3720767.0,274.0,electricity,0.0,0.0
92108,6,2021,R,N,13928,5211231.0,374.0,electricity,0.0,0.0
92109,6,2021,R,N,23905,6720748.0,281.0,electricity,0.0,0.0
92110,6,2021,R,N,11550,4671970.0,404.0,electricity,0.0,0.0
92111,6,2021,R,Y,16039,4564143.0,285.0,electricity,0.0,0.0
92113,6,2021,R,N,12489,3694116.0,296.0,electricity,0.0,0.0
92114,6,2021,R,N,17331,5473589.0,316.0,electricity,0.0,0.0
92115,6,2021,R,Y,20701,6096423.0,294.0,electricity,0.0,0.0
92116,6,2021,R,N,16981,3886731.0,229.0,electricity,0.0,0.0
92117,6,2021,R,N,20188,5443811.0,270.0,electricity,0.0,0.0
92118,6,2021,R,Y,7893,3681938.0,466.0,electricity,0.0,0.0
92119,6,2021,R,N,9771,2952458.0,302.0,electricity,0.0,0.0
92120,6,2021,R,N,12453,3918361.0,315.0,electricity,0.0,0.0
92121,6,2021,R,Y,1814,556364.0,307.0,electricity,0.0,0.0
92122,6,2021,R,N,20338,5817702.0,286.0,electricity,0.0,0.0
92123,6,2021,R,Y,11237,4658803.0,415.0,electricity,0.0,0.0
92124,6,2021,R,N,9093,2920843.0,321.0,electricity,0.0,0.0
92126,6,2021,R,Y,24488,7971816.0,326.0,electricity,0.0,0.0
92127,6,2021,R,N,16792,6106417.0,364.0,electricity,0.0,0.0
92128,6,2021,R,Y,20605,6955583.0,338.0,electricity,0.0,0.0
92129,6,2021,R,N,17789,5035934.0,283.0,electricity,0.0,0.0
92130,6,2021,R,N,22461,7194354.0,320.0,electricity,0.0,0.0
92131,6,2021,R,Y,12525,3629580.0,290.0,electricity,0.0,0.0
92139,6,2021,R,N,9944,3474539.0,349.0,electricity,0.0,0.0
92154,6,2021,R,Y,20644,6835209.0,331.0,electricity,0.0,0.0
92173,6,2021,R,N,6725,1757966.0,261.0,electricity,0.0,0.0
92624,6,2021,R,N,2847,1232804.0,433.0,electricity,0.0,0.0
92629,6,2021,R,N,12854,5138605.0,400.0,electricity,0.0,0.0
92651,6,2021,R,Y,1628,916966.0,563.0,electricity,0.0,0.0
92653,6,2021,R,N,5719,2994252.0,524.0,electricity,0.0,0.0
92656,6,2021,R,N,2318,894126.0,386.0,electricity,0.0,0.0
92672,6,2021,R,Y,15358,5698998.0,371.0,electricity,0.0,0.0
92673,6,2021,R,N,10113,3947156.0,390.0,electricity,0.0,0.0
92675,6,2021,R,Y,11282,5629065.0,499.0,electricity,0.0,0.0
92677,6,2021,R,Y,22557,9556399.0,424.0,electricity,0.0,0.0
92679,6,2021,R,N,3191,1985711.0,622.0,electricity,0.0,0.0
92688,6,2021,R,N,1963,784476.0,400.0,electricity,0.0,0.0
92691,6,2021,R,Y,3853,1610208.0,418.0,electricity,0.0,0.0
92692,6,2021,R,N,6290,2658957.0,423.0,electricity,0.0,0.0
92694,6,2021,R,N,11969,5198842.0,434.0,electricity,0.0,0.0
91901,7,2021,R,Y,8204,6709041.0,818.0,electricity,0.0,0.0
91902,7,2021,R,N,6056,3012834.0,497.0,electricity,0.0,0.0
91905,7,2021,R,Y,285,217333.0,763.0,electricity,0.0,0.0
91906,7,2021,R,Y,2001,1748084.0,874.0,electricity,0.0,0.0
91910,7,2021,R,Y,25325,9875549.0,390.0,electricity,0.0,0.0
91911,7,2021,R,Y,23364,9329463.0,399.0,electricity,0.0,0.0
91913,7,2021,R,N,17169,8578988.0,500.0,electricity,0.0,0.0
91914,7,2021,R,N,5045,2739745.0,543.0,electricity,0.0,0.0
91915,7,2021,R,Y,10536,5622914.0,534.0,electricity,0.0,0.0
91917,7,2021,R,N,218,214506.0,984.0,electricity,0.0,0.0
91932,7,2021,R,N,9960,3294401.0,331.0,electricity,0.0,0.0
91935,7,2021,R,N,2878,2159776.0,750.0,electricity,0.0,0.0
91941,7,2021,R,N,12505,6793097.0,543.0,electricity,0.0,0.0
91942,7,2021,R,N,17488,8275835.0,473.0,electricity,0.0,0.0
91945,7,2021,R,N,9081,4146416.0,457.0,electricity,0.0,0.0
91950,7,2021,R,Y,15717,6427623.0,409.0,electricity,0.0,0.0
91977,7,2021,R,N,18596,9736720.0,524.0,electricity,0.0,0.0
91978,7,2021,R,N,2927,2068051.0,707.0,electricity,0.0,0.0
92003,7,2021,R,N,1863,1066391.0,572.0,electricity,0.0,0.0
92004,7,2021,R,Y,2207,2350646.0,1065.0,electricity,0.0,0.0
92007,7,2021,R,N,4506,1736015.0,385.0,electricity,0.0,0.0
92008,7,2021,R,N,1909,625380.0,328.0,electricity,0.0,0.0
92009,7,2021,R,N,2047,682765.0,334.0,electricity,0.0,0.0
92010,7,2021,R,N,1027,728715.0,710.0,electricity,0.0,0.0
92011,7,2021,R,N,1399,430503.0,308.0,electricity,0.0,0.0
92014,7,2021,R,N,4226,1955926.0,463.0,electricity,0.0,0.0
92019,7,2021,R,N,14611,10443462.0,715.0,electricity,0.0,0.0
92020,7,2021,R,N,20557,12008665.0,584.0,electricity,0.0,0.0
92021,7,2021,R,N,21169,16151489.0,763.0,electricity,0.0,0.0
92024,7,2021,R,Y,19409,8252415.0,425.0,electricity,0.0,0.0
92025,7,2021,R,Y,15584,8682177.0,557.0,electricity,0.0,0.0
92026,7,2021,R,N,17964,9852695.0,548.0,electricity,0.0,0.0
92027,7,2021,R,Y,16068,11028637.0,686.0,electricity,0.0,0.0
92028,7,2021,R,N,16911,9535522.0,564.0,electricity,0.0,0.0
92029,7,2021,R,N,7196,4644469.0,645.0,electricity,0.0,0.0
92036,7,2021,R,Y,2353,1755932.0,746.0,electricity,0.0,0.0
92037,7,2021,R,Y,19241,10283248.0,534.0,electricity,0.0,0.0
92040,7,2021,R,N,14003,11871044.0,848.0,electricity,0.0,0.0
92054,7,2021,R,Y,15945,6328855.0,397.0,electricity,0.0,0.0
92056,7,2021,R,N,20341,8048504.0,396.0,electricity,0.0,0.0
92057,7,2021,R,Y,19709,8153607.0,414.0,electricity,0.0,0.0
92058,7,2021,R,Y,7184,4151705.0,578.0,electricity,0.0,0.0
92059,7,2021,R,N,533,532818.0,1000.0,electricity,0.0,0.0
92061,7,2021,R,N,988,951192.0,963.0,electricity,0.0,0.0
92064,7,2021,R,Y,15471,9411968.0,608.0,electricity,0.0,0.0
92065,7,2021,R,Y,12205,10067198.0,825.0,electricity,0.0,0.0
92067,7,2021,R,N,3879,5935226.0,1530.0,electricity,0.0,0.0
92069,7,2021,R,Y,14962,7410202.0,495.0,electricity,0.0,0.0
92071,7,2021,R,Y,19727,13406125.0,680.0,electricity,0.0,0.0
92075,7,2021,R,N,5750,2599236.0,452.0,electricity,0.0,0.0
92078,7,2021,R,N,17374,8854040.0,510.0,electricity,0.0,0.0
92081,7,2021,R,Y,11466,4818004.0,420.0,electricity,0.0,0.0
92082,7,2021,R,Y,6300,5112416.0,811.0,electricity,0.0,0.0
92083,7,2021,R,N,11654,5120980.0,439.0,electricity,0.0,0.0
92084,7,2021,R,Y,15447,7137388.0,462.0,electricity,0.0,0.0
92086,7,2021,R,Y,450,930027.0,2067.0,electricity,0.0,0.0
92091,7,2021,R,N,981,923459.0,941.0,electricity,0.0,0.0
92101,7,2021,R,Y,26748,11586365.0,433.0,electricity,0.0,0.0
92102,7,2021,R,N,13954,5079509.0,364.0,electricity,0.0,0.0
92103,7,2021,R,Y,18469,6223663.0,337.0,electricity,0.0,0.0
92104,7,2021,R,N,23180,6910416.0,298.0,electricity,0.0,0.0
92105,7,2021,R,N,21140,7700742.0,364.0,electricity,0.0,0.0
92106,7,2021,R,Y,7634,3373417.0,442.0,electricity,0.0,0.0
92107,7,2021,R,N,13847,4441396.0,321.0,electricity,0.0,0.0
92108,7,2021,R,N,14564,6964161.0,478.0,electricity,0.0,0.0
92109,7,2021,R,N,24570,8539627.0,348.0,electricity,0.0,0.0
92110,7,2021,R,N,11983,5779986.0,482.0,electricity,0.0,0.0
92111,7,2021,R,Y,16247,5723150.0,352.0,electricity,0.0,0.0
92113,7,2021,R,N,12649,4579017.0,362.0,electricity,0.0,0.0
92114,7,2021,R,N,17409,7280200.0,418.0,electricity,0.0,0.0
92115,7,2021,R,Y,21388,8131422.0,380.0,electricity,0.0,0.0
92116,7,2021,R,N,17423,5265148.0,302.0,electricity,0.0,0.0
92117,7,2021,R,N,20481,6965760.0,340.0,electricity,0.0,0.0
92118,7,2021,R,Y,8029,5444553.0,678.0,electricity,0.0,0.0
92119,7,2021,R,N,9861,4579370.0,464.0,electricity,0.0,0.0
92120,7,2021,R,N,12689,6014655.0,474.0,electricity,0.0,0.0
92121,7,2021,R,Y,1885,631420.0,335.0,electricity,0.0,0.0
92122,7,2021,R,N,21429,7179715.0,335.0,electricity,0.0,0.0
92123,7,2021,R,Y,11546,6278438.0,544.0,electricity,0.0,0.0
92124,7,2021,R,N,9278,4260306.0,459.0,electricity,0.0,0.0
92126,7,2021,R,Y,24805,10348661.0,417.0,electricity,0.0,0.0
92127,7,2021,R,N,17024,9049803.0,532.0,electricity,0.0,0.0
92128,7,2021,R,Y,20900,10146710.0,485.0,electricity,0.0,0.0
92129,7,2021,R,N,18000,7269187.0,404.0,electricity,0.0,0.0
92130,7,2021,R,N,22917,9924335.0,433.0,electricity,0.0,0.0
92131,7,2021,R,Y,12620,5944597.0,471.0,electricity,0.0,0.0
92139,7,2021,R,N,9965,4485650.0,450.0,electricity,0.0,0.0
92154,7,2021,R,Y,20863,8630660.0,414.0,electricity,0.0,0.0
92173,7,2021,R,N,6757,2097410.0,310.0,electricity,0.0,0.0
92624,7,2021,R,N,2886,1460043.0,506.0,electricity,0.0,0.0
92629,7,2021,R,N,13035,6234609.0,478.0,electricity,0.0,0.0
92651,7,2021,R,Y,1639,1050996.0,641.0,electricity,0.0,0.0
92653,7,2021,R,N,5762,4597441.0,798.0,electricity,0.0,0.0
92656,7,2021,R,N,2347,1199678.0,511.0,electricity,0.0,0.0
92672,7,2021,R,Y,15579,6915275.0,444.0,electricity,0.0,0.0
92673,7,2021,R,N,10179,5533815.0,544.0,electricity,0.0,0.0
92675,7,2021,R,Y,11364,7644656.0,673.0,electricity,0.0,0.0
92677,7,2021,R,Y,22854,12898611.0,564.0,electricity,0.0,0.0
92679,7,2021,R,N,3205,3255979.0,1016.0,electricity,0.0,0.0
92688,7,2021,R,N,1993,1283191.0,644.0,electricity,0.0,0.0
92691,7,2021,R,Y,3928,2410424.0,614.0,electricity,0.0,0.0
92692,7,2021,R,N,6341,4049177.0,639.0,electricity,0.0,0.0
92694,7,2021,R,N,12080,8022597.0,664.0,electricity,0.0,0.0
91901,8,2021,R,Y,8230,6400646.0,778.0,electricity,0.0,0.0
91902,8,2021,R,N,6079,3408619.0,561.0,electricity,0.0,0.0
91905,8,2021,R,Y,285,194423.0,682.0,electricity,0.0,0.0
91906,8,2021,R,Y,2020,1524840.0,755.0,electricity,0.0,0.0
91910,8,2021,R,Y,25405,10434878.0,411.0,electricity,0.0,0.0
91911,8,2021,R,Y,23426,9690998.0,414.0,electricity,0.0,0.0
91913,8,2021,R,N,17228,9265702.0,538.0,electricity,0.0,0.0
91914,8,2021,R,N,5049,3188754.0,632.0,electricity,0.0,0.0
91915,8,2021,R,Y,10569,5986305.0,566.0,electricity,0.0,0.0
91917,8,2021,R,N,219,224439.0,1025.0,electricity,0.0,0.0
91932,8,2021,R,N,9963,3304607.0,332.0,electricity,0.0,0.0
91935,8,2021,R,N,2891,2241930.0,775.0,electricity,0.0,0.0
91941,8,2021,R,N,12545,7609548.0,607.0,electricity,0.0,0.0
91942,8,2021,R,N,17526,8767837.0,500.0,electricity,0.0,0.0
91945,8,2021,R,N,9100,4542267.0,499.0,electricity,0.0,0.0
91950,8,2021,R,Y,15743,6717748.0,427.0,electricity,0.0,0.0
91977,8,2021,R,N,18631,10431553.0,560.0,electricity,0.0,0.0
91978,8,2021,R,N,2936,1999759.0,681.0,electricity,0.0,0.0
92003,8,2021,R,N,1859,1096950.0,590.0,electricity,0.0,0.0
92004,8,2021,R,Y,2216,1903059.0,859.0,electricity,0.0,0.0
92007,8,2021,R,N,4521,1727191.0,382.0,electricity,0.0,0.0
92008,8,2021,R,N,2097,708035.0,338.0,electricity,0.0,0.0
92009,8,2021,R,N,2233,849641.0,380.0,electricity,0.0,0.0
92010,8,2021,R,N,1170,653826.0,559.0,electricity,0.0,0.0
92011,8,2021,R,N,1505,506721.0,337.0,electricity,0.0,0.0
92014,8,2021,R,N,4271,2038002.0,477.0,electricity,0.0,0.0
92019,8,2021,R,N,14623,10768311.0,736.0,electricity,0.0,0.0
